CLS,ING,RXCUI,NAME,TTY,NDC
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5486849340
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,54868493401
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5486849341
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,54868493402
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5486849342
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,54868493403
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5486849343
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,55154243400
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5515424340
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005100
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160510
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005101
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160511
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005102
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160512
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005103
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160513
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005104
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160514
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005105
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,580160515
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005130
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5801605130
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005160
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5801605160
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58016005190
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5801605190
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58151015877
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5815115877
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,58864083430
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,5886483430
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,61947015800
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,619471580
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,61947015803
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,619471583
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,61947015804
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,619471584
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,61947015807
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,619471587
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,63629336601
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6362933661
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,63629336602
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6362933662
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,63629336603
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6362933663
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,63629336604
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6362933664
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,63629336605
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6362933665
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427004802
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,654270482
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427004803
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,654270483
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427015823
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6542715823
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427015830
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6542715830
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427015873
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6542715873
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,65427015897
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6542715897
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,66267069430
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6626769430
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,67544006015
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6754406015
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,67544006030
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6754406030
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,67544006045
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6754406045
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,67544006060
Statins,atorvastatin ,262095,atorvastatin 80 MG Oral Tablet [Lipitor],SBD,6754406060
Statins,atorvastatin ,2631867,atorvastatin 4 MG/ML Oral Suspension [Atorvaliq],SBD,46287003001
Statins,atorvastatin ,2631867,atorvastatin 4 MG/ML Oral Suspension [Atorvaliq],SBD,462870301
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015510
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115510
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015523
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115523
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015534
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115534
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015540
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115540
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015555
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115555
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015595
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115595
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015596
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115596
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,71015597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,7115597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,247168920
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,247168920
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,247168930
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,247168930
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551905
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,61555195
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551931
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551931
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551939
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551939
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551963
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,615551963
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11370015523
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1137015523
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11370015530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1137015530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11370015534
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1137015534
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11370015540
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1137015540
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11370015597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1137015597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11726001530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1172601530
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,11726001597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1172601597
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,12634086971
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1263486971
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,13411011301
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,134111131
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,13411011303
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,134111133
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,13411011306
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,134111136
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,13411011309
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,134111139
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,13411011315
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,1341111315
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,33358021001
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,333582101
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,33358021030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,3335821030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,33358021060
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,3335821060
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,33358021090
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,3335821090
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,33358021091
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,3335821091
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,49299109001
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,4929910901
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,49349010302
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,493491032
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,49999039230
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,4999939230
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,49999039290
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,4999939290
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,51138022010
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5113822010
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,51138022030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5113822030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,51138022045
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5113822045
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,51138022060
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5113822060
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,51655022624
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5165522624
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,52959075990
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5295975990
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,53869015503
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,538691553
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,53869015504
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,538691554
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,53869015505
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,538691555
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,53869015506
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,538691556
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,53869015509
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,538691559
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54569446600
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5456944660
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54569446601
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5456944661
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54569446602
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5456944662
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54868393400
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5486839340
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54868393401
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5486839341
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54868393402
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5486839342
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54868393403
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5486839343
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,54868393404
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5486839344
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,55154242100
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5515424210
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,55289087030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5528987030
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,55887062430
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5588762430
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,55887062490
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5588762490
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,57866861501
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5786686151
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025200
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162520
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025201
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162521
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025202
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162522
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025203
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162523
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025204
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162524
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025205
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162525
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025206
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162526
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025207
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162527
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025208
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162528
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025209
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,580162529
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025210
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625210
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025212
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625212
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025214
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625214
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025215
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625215
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025216
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625216
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025218
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625218
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025220
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625220
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025221
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625221
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025224
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625224
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025225
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625225
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025226
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625226
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025227
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625227
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025228
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625228
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025230
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625230
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025232
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625232
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025235
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625235
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025236
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625236
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025240
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,5801625240
Statins,atorvastatin ,617314,atorvastatin 10 MG Oral Tablet [Lipitor],SBD,58016025242
