CLS,ING,RXCUI,NAME,TTY,NDC
Anticoagulants ,dalteparin,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,621951041
Anticoagulants ,dalteparin,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856075001
Anticoagulants ,dalteparin,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,628567501
Anticoagulants ,dalteparin,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856075010
Anticoagulants ,dalteparin,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,6285675010
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022001
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692201
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022002
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692202
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856012501
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,628561251
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856012510
Anticoagulants ,dalteparin,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,6285612510
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022301
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692231
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022302
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692232
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856015001
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,628561501
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856015010
Anticoagulants ,dalteparin,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,6285615010
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022801
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692281
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,69022802
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,692282
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856018001
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,628561801
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856018010
Anticoagulants ,dalteparin,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],SBD,6285618010
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,13519001
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,1351901
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,69021701
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,692171
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,69021702
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,692172
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,62195010301
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,621951031
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856010101
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,628561011
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,62856010110
Anticoagulants ,dalteparin,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],SBD,6285610110
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,13519101
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,1351911
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,69023201
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,692321
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,62195011501
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,621951151
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,62195011601
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,621951161
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,62195011701
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,621951171
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,62856025101
Anticoagulants ,dalteparin,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],SBD,628562511
Anticoagulants ,dalteparin,978726,dalteparin sodium 12500 UNT/ML [Fragmin],SBDC,
Anticoagulants ,dalteparin,978734,dalteparin sodium 25000 UNT/ML [Fragmin],SBDC,
Anticoagulants ,dalteparin,978756,dalteparin sodium 10000 UNT/ML [Fragmin],SBDC,
Anticoagulants ,dalteparin,978775,dalteparin sodium 2500 UNT/ML [Fragmin],SBDC,
Anticoagulants ,dalteparin,2618841,dalteparin Injection [Fragmin],SBDF,
Anticoagulants ,dalteparin,363135,dalteparin Injectable Solution [Fragmin],SBDF,
Anticoagulants ,dalteparin,753110,dalteparin Prefilled Syringe [Fragmin],SBDF,
Anticoagulants ,dalteparin,1173301,Fragmin Injectable Product,SBDG,
Anticoagulants ,dalteparin,2618839,4 ML dalteparin sodium 2500 UNT/ML Injection,SCD,
Anticoagulants ,dalteparin,978725,0.2 ML dalteparin sodium 12500 UNT/ML Prefilled Syringe,SCD,62856025001
Anticoagulants ,dalteparin,978725,0.2 ML dalteparin sodium 12500 UNT/ML Prefilled Syringe,SCD,628562501
Anticoagulants ,dalteparin,978733,0.2 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978736,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978740,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978744,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978746,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978755,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe,SCD,
Anticoagulants ,dalteparin,978759,dalteparin sodium 10000 UNT/ML Injectable Solution,SCD,
Anticoagulants ,dalteparin,978774,dalteparin sodium 2500 UNT/ML Injectable Solution,SCD,
Anticoagulants ,dalteparin,978777,dalteparin sodium 25000 UNT/ML Injectable Solution,SCD,
Anticoagulants ,dalteparin,978724,dalteparin sodium 12500 UNT/ML,SCDC,
Anticoagulants ,dalteparin,978732,dalteparin sodium 25000 UNT/ML,SCDC,
Anticoagulants ,dalteparin,978754,dalteparin sodium 10000 UNT/ML,SCDC,
Anticoagulants ,dalteparin,978773,dalteparin sodium 2500 UNT/ML,SCDC,
Anticoagulants ,dalteparin,2618838,dalteparin Injection,SCDF,
Anticoagulants ,dalteparin,371679,dalteparin Injectable Solution,SCDF,
Anticoagulants ,dalteparin,727382,dalteparin Prefilled Syringe,SCDF,
Anticoagulants ,dalteparin,1151837,dalteparin Injectable Product,SCDG,
Anticoagulants ,enoxaparin,67108,enoxaparin,IN,
Anticoagulants ,enoxaparin,221095,enoxaparin sodium,PIN,
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062401
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,756241
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062403
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,756243
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062430
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562430
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062431
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562431
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801301
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7580131
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801310
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801310
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,12516062403
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,125166243
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,12854062603
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,128546263
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,35356048110
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,3535648110
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154402405
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440245
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154403705
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440375
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,61450062403
Anticoagulants ,enoxaparin,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,614506243
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062001
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,756201
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062040
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562040
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062041
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562041
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801401
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7580141
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801410
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801410
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868544000
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486854400
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868544001
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486854401
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154402805
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440285
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154403605
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440365
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,58016487201
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5801648721
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,61450062004
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,614506204
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,68115074910
Anticoagulants ,enoxaparin,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,6811574910
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062101
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,756211
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062160
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562160
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062161
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562161
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801601
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7580161
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801610
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801610
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,35356001910
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,3535601910
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868558700
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486855870
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868558701
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486855871
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154402905
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440295
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154403305
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440335
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,61450062106
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,614506216
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,68115077410
Anticoagulants ,enoxaparin,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,6811577410
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062201
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,756221
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062280
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562280
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75062281
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7562281
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801801
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,7580181
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801810
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,75801810
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,35356002010
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,3535602010
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868511200
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486851120
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,54868511201
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5486851121
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154403005
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440305
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,55154403405
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,5515440345
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,61450062208
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,614506228
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,64579037001
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,645793701
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,64579037010
Anticoagulants ,enoxaparin,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],SBD,6457937010
Anticoagulants ,enoxaparin,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],SBD,75291200
Anticoagulants ,enoxaparin,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],SBD,7529120
Anticoagulants ,enoxaparin,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],SBD,75291201
